Statistic Label,Year,Age Group,Sex,Road User Type,UNIT,VALUE
All Killed and Injured Casualties,2010,6 - 9 years,Female,All road users,Number,82
All Killed and Injured Casualties,2010,6 - 9 years,Female,Pedestrians,Number,29
All Killed and Injured Casualties,2010,6 - 9 years,Female,Pedal cyclists,Number,1
All Killed and Injured Casualties,2010,6 - 9 years,Female,Motor cyclists,Number,0
All Killed and Injured Casualties,2010,6 - 9 years,Female,All Car users,Number,51
All Killed and Injured Casualties,2010,6 - 9 years,Female,Car drivers,Number,0
All Killed and Injured Casualties,2010,6 - 9 years,Female,Car passengers,Number,51
All Killed and Injured Casualties,2010,6 - 9 years,Female,Other road users,Number,1
All Killed and Injured Casualties,2010,10 - 14 years,Male,All road users,Number,159
All Killed and Injured Casualties,2010,10 - 14 years,Male,Pedestrians,Number,53
All Killed and Injured Casualties,2010,10 - 14 years,Male,Pedal cyclists,Number,28
All Killed and Injured Casualties,2010,10 - 14 years,Male,Motor cyclists,Number,3
All Killed and Injured Casualties,2010,10 - 14 years,Male,All Car users,Number,70
All Killed and Injured Casualties,2010,10 - 14 years,Male,Car drivers,Number,1
All Killed and Injured Casualties,2010,10 - 14 years,Male,Car passengers,Number,69
All Killed and Injured Casualties,2010,10 - 14 years,Male,Other road users,Number,5
All Killed and Injured Casualties,2010,10 - 14 years,Female,All road users,Number,121
All Killed and Injured Casualties,2010,10 - 14 years,Female,Pedestrians,Number,40
All Killed and Injured Casualties,2010,10 - 14 years,Female,Pedal cyclists,Number,7
All Killed and Injured Casualties,2010,10 - 14 years,Female,Motor cyclists,Number,0
All Killed and Injured Casualties,2010,10 - 14 years,Female,All Car users,Number,71
All Killed and Injured Casualties,2010,10 - 14 years,Female,Car drivers,Number,0
All Killed and Injured Casualties,2010,10 - 14 years,Female,Car passengers,Number,71
All Killed and Injured Casualties,2010,10 - 14 years,Female,Other road users,Number,3
All Killed and Injured Casualties,2010,15 - 17 years,Male,All road users,Number,226
All Killed and Injured Casualties,2010,15 - 17 years,Male,Pedestrians,Number,26
All Killed and Injured Casualties,2010,15 - 17 years,Male,Pedal cyclists,Number,14
All Killed and Injured Casualties,2010,15 - 17 years,Male,Motor cyclists,Number,16
All Killed and Injured Casualties,2010,15 - 17 years,Male,All Car users,Number,139
All Killed and Injured Casualties,2010,15 - 17 years,Male,Car drivers,Number,47
All Killed and Injured Casualties,2010,15 - 17 years,Male,Car passengers,Number,92
All Killed and Injured Casualties,2010,15 - 17 years,Male,Other road users,Number,31
All Killed and Injured Casualties,2010,15 - 17 years,Female,All road users,Number,148
All Killed and Injured Casualties,2010,15 - 17 years,Female,Pedestrians,Number,31
All Killed and Injured Casualties,2010,15 - 17 years,Female,Pedal cyclists,Number,3
All Killed and Injured Casualties,2010,15 - 17 years,Female,Motor cyclists,Number,1
All Killed and Injured Casualties,2010,15 - 17 years,Female,All Car users,Number,106
All Killed and Injured Casualties,2010,15 - 17 years,Female,Car drivers,Number,20
All Killed and Injured Casualties,2010,15 - 17 years,Female,Car passengers,Number,86
All Killed and Injured Casualties,2010,15 - 17 years,Female,Other road users,Number,7
All Killed and Injured Casualties,2010,18 - 20 years,Male,All road users,Number,500
All Killed and Injured Casualties,2010,18 - 20 years,Male,Pedestrians,Number,32
All Killed and Injured Casualties,2010,18 - 20 years,Male,Pedal cyclists,Number,6
All Killed and Injured Casualties,2010,18 - 20 years,Male,Motor cyclists,Number,24
All Killed and Injured Casualties,2010,18 - 20 years,Male,All Car users,Number,390
All Killed and Injured Casualties,2010,18 - 20 years,Male,Car drivers,Number,203
All Killed and Injured Casualties,2010,18 - 20 years,Male,Car passengers,Number,187
All Killed and Injured Casualties,2010,18 - 20 years,Male,Other road users,Number,48
All Killed and Injured Casualties,2010,18 - 20 years,Female,All road users,Number,343
All Killed and Injured Casualties,2010,18 - 20 years,Female,Pedestrians,Number,29
All Killed and Injured Casualties,2010,18 - 20 years,Female,Pedal cyclists,Number,5
All Killed and Injured Casualties,2010,18 - 20 years,Female,Motor cyclists,Number,2
All Killed and Injured Casualties,2010,18 - 20 years,Female,All Car users,Number,294
All Killed and Injured Casualties,2010,18 - 20 years,Female,Car drivers,Number,139
All Killed and Injured Casualties,2010,18 - 20 years,Female,Car passengers,Number,155
All Killed and Injured Casualties,2010,18 - 20 years,Female,Other road users,Number,13
All Killed and Injured Casualties,2010,21 - 24 years,Male,All road users,Number,516
All Killed and Injured Casualties,2010,21 - 24 years,Male,Pedestrians,Number,44
All Killed and Injured Casualties,2010,21 - 24 years,Male,Pedal cyclists,Number,14
All Killed and Injured Casualties,2010,21 - 24 years,Male,Motor cyclists,Number,51
All Killed and Injured Casualties,2010,21 - 24 years,Male,All Car users,Number,354
All Killed and Injured Casualties,2010,21 - 24 years,Male,Car drivers,Number,205
All Killed and Injured Casualties,2010,21 - 24 years,Male,Car passengers,Number,149
All Killed and Injured Casualties,2010,21 - 24 years,Male,Other road users,Number,53
All Killed and Injured Casualties,2010,21 - 24 years,Female,All road users,Number,355
All Killed and Injured Casualties,2010,21 - 24 years,Female,Pedestrians,Number,26
All Killed and Injured Casualties,2010,21 - 24 years,Female,Pedal cyclists,Number,3
All Killed and Injured Casualties,2010,21 - 24 years,Female,Motor cyclists,Number,3
All Killed and Injured Casualties,2010,21 - 24 years,Female,All Car users,Number,307
All Killed and Injured Casualties,2010,21 - 24 years,Female,Car drivers,Number,188
All Killed and Injured Casualties,2010,21 - 24 years,Female,Car passengers,Number,119
All Killed and Injured Casualties,2010,21 - 24 years,Female,Other road users,Number,16
All Killed and Injured Casualties,2010,25 - 34 years,Male,All road users,Number,1108
All Killed and Injured Casualties,2010,25 - 34 years,Male,Pedestrians,Number,87
All Killed and Injured Casualties,2010,25 - 34 years,Male,Pedal cyclists,Number,68
All Killed and Injured Casualties,2010,25 - 34 years,Male,Motor cyclists,Number,130
All Killed and Injured Casualties,2010,25 - 34 years,Male,All Car users,Number,670
All Killed and Injured Casualties,2010,25 - 34 years,Male,Car drivers,Number,462
All Killed and Injured Casualties,2010,25 - 34 years,Male,Car passengers,Number,208
All Killed and Injured Casualties,2010,25 - 34 years,Male,Other road users,Number,153
All Killed and Injured Casualties,2010,25 - 34 years,Female,All road users,Number,796
All Killed and Injured Casualties,2010,25 - 34 years,Female,Pedestrians,Number,46
All Killed and Injured Casualties,2010,25 - 34 years,Female,Pedal cyclists,Number,39
All Killed and Injured Casualties,2010,25 - 34 years,Female,Motor cyclists,Number,12
All Killed and Injured Casualties,2010,25 - 34 years,Female,All Car users,Number,672
All Killed and Injured Casualties,2010,25 - 34 years,Female,Car drivers,Number,455
All Killed and Injured Casualties,2010,25 - 34 years,Female,Car passengers,Number,217
All Killed and Injured Casualties,2010,25 - 34 years,Female,Other road users,Number,27
All Killed and Injured Casualties,2010,35 - 44 years,Male,All road users,Number,714
All Killed and Injured Casualties,2010,35 - 44 years,Male,Pedestrians,Number,61
All Killed and Injured Casualties,2010,35 - 44 years,Male,Pedal cyclists,Number,54
All Killed and Injured Casualties,2010,35 - 44 years,Male,Motor cyclists,Number,67
All Killed and Injured Casualties,2010,35 - 44 years,Male,All Car users,Number,406
All Killed and Injured Casualties,2010,35 - 44 years,Male,Car drivers,Number,314
All Killed and Injured Casualties,2010,35 - 44 years,Male,Car passengers,Number,92
All Killed and Injured Casualties,2010,35 - 44 years,Male,Other road users,Number,126
All Killed and Injured Casualties,2010,35 - 44 years,Female,All road users,Number,543
All Killed and Injured Casualties,2010,35 - 44 years,Female,Pedestrians,Number,36
All Killed and Injured Casualties,2010,35 - 44 years,Female,Pedal cyclists,Number,18
All Killed and Injured Casualties,2010,35 - 44 years,Female,Motor cyclists,Number,6
All Killed and Injured Casualties,2010,35 - 44 years,Female,All Car users,Number,462
All Killed and Injured Casualties,2010,35 - 44 years,Female,Car drivers,Number,366
All Killed and Injured Casualties,2010,35 - 44 years,Female,Car passengers,Number,96
All Killed and Injured Casualties,2010,35 - 44 years,Female,Other road users,Number,21
All Killed and Injured Casualties,2010,45 - 54 years,Male,All road users,Number,462
All Killed and Injured Casualties,2010,45 - 54 years,Male,Pedestrians,Number,46
All Killed and Injured Casualties,2010,45 - 54 years,Male,Pedal cyclists,Number,43
All Killed and Injured Casualties,2010,45 - 54 years,Male,Motor cyclists,Number,42
All Killed and Injured Casualties,2010,45 - 54 years,Male,All Car users,Number,259
All Killed and Injured Casualties,2010,45 - 54 years,Male,Car drivers,Number,202
All Killed and Injured Casualties,2010,45 - 54 years,Male,Car passengers,Number,57
All Killed and Injured Casualties,2010,45 - 54 years,Male,Other road users,Number,72
All Killed and Injured Casualties,2010,45 - 54 years,Female,All road users,Number,391
All Killed and Injured Casualties,2010,45 - 54 years,Female,Pedestrians,Number,30
All Killed and Injured Casualties,2010,45 - 54 years,Female,Pedal cyclists,Number,9
All Killed and Injured Casualties,2010,45 - 54 years,Female,Motor cyclists,Number,4
All Killed and Injured Casualties,2010,45 - 54 years,Female,All Car users,Number,331
All Killed and Injured Casualties,2010,45 - 54 years,Female,Car drivers,Number,228
All Killed and Injured Casualties,2010,45 - 54 years,Female,Car passengers,Number,103
All Killed and Injured Casualties,2010,45 - 54 years,Female,Other road users,Number,17
All Killed and Injured Casualties,2010,55 - 64 years,Male,All road users,Number,311
All Killed and Injured Casualties,2010,55 - 64 years,Male,Pedestrians,Number,47
All Killed and Injured Casualties,2010,55 - 64 years,Male,Pedal cyclists,Number,26
All Killed and Injured Casualties,2010,55 - 64 years,Male,Motor cyclists,Number,20
All Killed and Injured Casualties,2010,55 - 64 years,Male,All Car users,Number,168
All Killed and Injured Casualties,2010,55 - 64 years,Male,Car drivers,Number,135
All Killed and Injured Casualties,2010,55 - 64 years,Male,Car passengers,Number,33
All Killed and Injured Casualties,2010,55 - 64 years,Male,Other road users,Number,50
All Killed and Injured Casualties,2010,55 - 64 years,Female,All road users,Number,298
All Killed and Injured Casualties,2010,55 - 64 years,Female,Pedestrians,Number,48
All Killed and Injured Casualties,2010,55 - 64 years,Female,Pedal cyclists,Number,7
All Killed and Injured Casualties,2010,55 - 64 years,Female,Motor cyclists,Number,0
All Killed and Injured Casualties,2010,55 - 64 years,Female,All Car users,Number,233
All Killed and Injured Casualties,2010,55 - 64 years,Female,Car drivers,Number,140
All Killed and Injured Casualties,2010,55 - 64 years,Female,Car passengers,Number,93
All Killed and Injured Casualties,2010,55 - 64 years,Female,Other road users,Number,10
All Killed and Injured Casualties,2010,65 years and over,Male,All road users,Number,300
All Killed and Injured Casualties,2010,65 years and over,Male,Pedestrians,Number,46
All Killed and Injured Casualties,2010,65 years and over,Male,Pedal cyclists,Number,17
All Killed and Injured Casualties,2010,65 years and over,Male,Motor cyclists,Number,4
All Killed and Injured Casualties,2010,65 years and over,Male,All Car users,Number,216
All Killed and Injured Casualties,2010,65 years and over,Male,Car drivers,Number,186
All Killed and Injured Casualties,2010,65 years and over,Male,Car passengers,Number,30
All Killed and Injured Casualties,2010,65 years and over,Male,Other road users,Number,17
All Killed and Injured Casualties,2010,65 years and over,Female,All road users,Number,274
All Killed and Injured Casualties,2010,65 years and over,Female,Pedestrians,Number,56
All Killed and Injured Casualties,2010,65 years and over,Female,Pedal cyclists,Number,0
All Killed and Injured Casualties,2010,65 years and over,Female,Motor cyclists,Number,0
All Killed and Injured Casualties,2010,65 years and over,Female,All Car users,Number,212
All Killed and Injured Casualties,2010,65 years and over,Female,Car drivers,Number,115
All Killed and Injured Casualties,2010,65 years and over,Female,Car passengers,Number,97
All Killed and Injured Casualties,2010,65 years and over,Female,Other road users,Number,6
All Killed and Injured Casualties,2010,Age unknown,Male,All road users,Number,42
All Killed and Injured Casualties,2010,Age unknown,Male,Pedestrians,Number,10
All Killed and Injured Casualties,2010,Age unknown,Male,Pedal cyclists,Number,7
All Killed and Injured Casualties,2010,Age unknown,Male,Motor cyclists,Number,3
All Killed and Injured Casualties,2010,Age unknown,Male,All Car users,Number,19
All Killed and Injured Casualties,2010,Age unknown,Male,Car drivers,Number,7
All Killed and Injured Casualties,2010,Age unknown,Male,Car passengers,Number,12
All Killed and Injured Casualties,2010,Age unknown,Male,Other road users,Number,3
All Killed and Injured Casualties,2010,Age unknown,Female,All road users,Number,26
All Killed and Injured Casualties,2010,Age unknown,Female,Pedestrians,Number,6
All Killed and Injured Casualties,2010,Age unknown,Female,Pedal cyclists,Number,0
